WZ11CD,BNGEAST,BNGNORTH,LONGITUDE,LATITUDE
E33001213,438476,565714,-1.400297372,54.98454487
E33001292,429854,558333,-1.535781988,54.91880718
E33001210,436881,565847,-1.425199127,54.98586358
E33001291,430468,558739,-1.526155739,54.9224196
E33001211,437229,565891,-1.419753953,54.98623167
E33001290,439846,558211,-1.379921784,54.91701639
E33001218,437737,564314,-1.412030043,54.97202057
E33001299,435554,558332,-1.446860168,54.91842598
E33002116,429514,591053,-1.537712706,55.21283982
E33002197,382849,551331,-2.268675537,54.85647644
E33001219,437714,564824,-1.412316241,54.97660838
E33001298,435795,558029,-1.443145042,54.91568964
E33002117,425300,600040,-1.603129627,55.29382666
E33002196,384096,564092,-2.249972272,54.97119052
E33002114,424613,594005,-1.614475223,55.23963184
E33002195,392709,558274,-2.115267661,54.9191123
E33000366,444412,518764,-1.314713996,54.56216865
E33002115,428049,593247,-1.56051279,55.23263942
E33002194,391909,570646,-2.128106473,55.03027647
E33000367,444643,518647,-1.31115736,54.56109938
E33002112,430170,575508,-1.529055156,55.07312275
E33002193,399144,555897,-2.014878927,54.89780272
E33000364,444536,518914,-1.312761778,54.56349933
E33002113,428785,574533,-1.550845689,55.06443882
E33002192,401605,557043,-1.976495581,54.90809731
E33000365,444453,518879,-1.314056637,54.56319932
E33002110,430374,574910,-1.525914821,55.06774012
E33002191,398936,564406,-2.018159773,54.97426715
E33000362,444053,519811,-1.320104928,54.57160614
E33002111,430551,575375,-1.523100429,55.07189994
E33002190,399183,564760,-2.014290345,54.97744831
E33000363,444094,519730,-1.319482273,54.57087396
E33000360,442318,521055,-1.34675996,54.58293172
E33000361,442065,521937,-1.350542974,54.59088092
E33002118,426434,591438,-1.586078848,55.21647972
E33002199,383917,564562,-2.252788574,54.97540582
E33002119,422697,587481,-1.645133207,55.18110631
E33002198,388279,567524,-2.184774565,55.00214764
E33000368,444510,518651,-1.313203116,54.56114042
E33000369,444562,518810,-1.312384784,54.56256334
E33000476,410804,550915,-1.83324847,54.85292248
E33000477,411079,552127,-1.828914811,54.86380263
E33000474,410822,550803,-1.832978192,54.85191421
E33000475,410970,550943,-1.830657071,54.85316647
E33000472,411432,551806,-1.823431732,54.8609154
E33000473,410687,551071,-1.835070215,54.85432377
E33000470,416331,550768,-1.747182378,54.85144784
E33000471,411747,551720,-1.818537405,54.86012937
E33001376,438093,554632,-1.407744839,54.88499118
E33000478,411189,552124,-1.827208694,54.86377423
E33001377,436882,553801,-1.42672861,54.87761806
E33000479,410940,551515,-1.831107278,54.8583045
E33001374,428517,554049,-1.557062019,54.88038816
E33001375,430028,554676,-1.533444252,54.88593192
E33001372,429505,554327,-1.541636252,54.88282855
E33001373,431019,554372,-1.518038983,54.88314623
E33001370,440099,554130,-1.376538571,54.8803274
E33001371,431611,553878,-1.508864933,54.87866463
E33001378,436696,553066,-1.429711514,54.87102638
E33001379,438195,553195,-1.406341359,54.87207511
E33001446,450828,528848,-1.213759115,54.65218054
E33001447,449619,529903,-1.232316824,54.6617755
E33001444,449342,531432,-1.236354011,54.67554173
E33001445,449461,530946,-1.234592324,54.67116878
E33001442,450482,531451,-1.218675685,54.67560091
E33001443,448939,531032,-1.242661082,54.67199282
E33001440,450614,531157,-1.216667197,54.67294495
E33001448,450605,530560,-1.216912939,54.66758111
E33001449,450537,530298,-1.218020213,54.66524053
E33000866,425177,562402,-1.608389511,54.95562746
E33000867,424675,561832,-1.6162768,54.95053342
E33000864,423093,562289,-1.640943957,54.9547171
E33000862,424182,562641,-1.623906921,54.95782616
E33000863,423381,561936,-1.636480178,54.95153052
E33000860,417885,562988,-1.722223234,54.96120664
E33000861,418514,563375,-1.712366753,54.96466167
E33000868,424523,562248,-1.618615196,54.95427583
E33000869,425250,562187,-1.60727582,54.95369708
E33001876,442010,548760,-1.347544422,54.83191251
E33001877,439427,547346,-1.387936852,54.81942186
E33001874,442822,549670,-1.334769482,54.84002275
E33001875,442007,549602,-1.347465932,54.83948339
E33001872,442723,548643,-1.336456033,54.83080577
E33001873,442425,549152,-1.341023516,54.83540532
E33001870,441027,550158,-1.362640279,54.84456108
E33001871,443054,549263,-1.331215982,54.83634335
E33001878,441308,549177,-1.358409578,54.8357235
E33001879,438064,545142,-1.409445639,54.79971914
E33000356,447868,522015,-1.260742267,54.59106849
E33000357,441769,515143,-1.3560975,54.52985118
E33000354,453190,524217,-1.17799058,54.61032565
E33000355,452568,522982,-1.187841075,54.59929385
E33000352,447744,524321,-1.262285631,54.61179711
E33000353,448962,523018,-1.243638404,54.59997653
E33000350,447841,524135,-1.260805576,54.61011853
E33000351,447758,523203,-1.262248322,54.60175074
E33000358,441890,514971,-1.35424907,54.52829672
E33000359,442083,521111,-1.350383494,54.58345788
E33000426,428881,514676,-1.555278205,54.52655442
E33000427,428833,514420,-1.556039228,54.52425299
E33000424,428775,514673,-1.556915693,54.52652934
E33000425,429052,514666,-1.552627734,54.52644795
E33000422,429177,514182,-1.550750144,54.52209577
E33000423,428968,514593,-1.553944074,54.52580283
E33000420,428959,514514,-1.554092949,54.52508854
E33000421,429041,514346,-1.552828798,54.52357728
E33001326,435850,557197,-1.442382816,54.90820634
E33000428,429140,515078,-1.551240085,54.53015264
E33001327,435325,556796,-1.450627448,54.904645
E33000429,429246,515214,-1.549580396,54.53136468
E33001324,436376,555728,-1.434368754,54.8949735
E33001325,435719,556450,-1.444515672,54.90150833
E33001322,439288,556758,-1.388822705,54.90400869
E33001323,439420,556616,-1.386795306,54.90271565
E33001320,440251,557360,-1.373728543,54.90933696
E33001321,439516,556341,-1.385326095,54.90024061
E33001328,436056,555926,-1.439337082,54.89677419
E33001329,437639,557130,-1.414493507,54.90747182
E33001436,450457,531824,-1.218998952,54.67895496
E33001437,450439,531989,-1.219247956,54.68044149
E33001434,449623,533133,-1.231703805,54.6908006
E33001435,449786,532280,-1.229317322,54.68312205
E33001432,451771,533381,-1.198337907,54.69281562
E33001433,449330,531714,-1.236479353,54.67808366
E33001430,451558,533018,-1.201711919,54.68957263
E33001431,450788,533009,-1.213659054,54.68957006
E33001438,451381,532695,-1.204516227,54.68668973
E33001439,450222,532456,-1.222526815,54.68466149
E33000856,417590,562272,-1.726866189,54.95478086
E33000857,417945,561891,-1.721350764,54.951348
E33000854,429376,562846,-1.542779713,54.95939485
E33000855,418204,562616,-1.717253288,54.95785613
E33000852,427627,561704,-1.570200386,54.94922743
E33000853,428300,562630,-1.55960576,54.95750734
E33000850,426925,562946,-1.581046133,54.96042723
E33000851,429290,562243,-1.544178989,54.9539812
E33000858,418701,563171,-1.709462379,54.96282573
E33000859,417472,562394,-1.728703045,54.95588273
E33001666,441331,514851,-1.362900212,54.52726494
E33001667,442111,513382,-1.351050536,54.51399706
E33001664,442085,514119,-1.351350296,54.5206233
E33001665,440463,514534,-1.376349584,54.52448415
E33001662,441624,513813,-1.358516202,54.51791493
E33001663,442200,514899,-1.349461837,54.52762106
E33001660,446078,515594,-1.28944534,54.533533
E33001661,442260,515429,-1.348463316,54.53238233
E33001826,426639,544285,-1.587226929,54.79275389
E33001668,444900,514481,-1.307817138,54.52363184
E33001827,423402,543026,-1.63766822,54.78159722
E33001669,444984,512649,-1.3067976,54.50716502
E33001824,426129,544618,-1.595126508,54.79576978
E33001825,426427,544707,-1.590493605,54.79655616
E33001822,427136,544710,-1.57945934,54.7965495
E33001823,426766,544776,-1.585210785,54.79715681
E33001821,427399,545034,-1.575338435,54.79944592
E33001828,423407,545898,-1.637358043,54.80740889
E33001829,423840,543033,-1.630857919,54.78164527
E33000306,451411,520277,-1.206216809,54.57510016
E33000387,445934,523737,-1.290400319,54.60671854
E33000307,450659,520603,-1.21778879,54.57810966
E33000386,445855,523875,-1.291597985,54.60796829
E33000304,449287,520492,-1.239040504,54.57724347
E33000385,445673,523820,-1.294425313,54.60749276
E33000305,449299,520297,-1.238891642,54.57549147
E33000384,444427,519111,-1.314425821,54.5652878
E33000302,451656,519790,-1.202511533,54.57069632
E33000303,452107,519891,-1.19552881,54.57155825
E33000382,444584,519091,-1.312002377,54.5650908
E33000300,448537,520224,-1.250676081,54.57490852
E33000381,444627,519181,-1.311317835,54.56589199
E33000301,451627,520002,-1.202925671,54.5726092
E33000380,444576,519304,-1.312095746,54.56700773
E33000308,451875,520328,-1.199036485,54.57551362
E33000389,445783,523802,-1.29272255,54.60731629
E33000309,451670,520681,-1.202149528,54.57870444
E33000388,445832,523772,-1.29197453,54.60704334
E33000416,428852,514330,-1.555762565,54.52343968
E33000497,429842,542805,-1.537565567,54.77927261
E33000417,428656,514313,-1.558783267,54.52330019
E33000496,429877,542976,-1.537001264,54.78081059
E33000414,428877,514466,-1.555351679,54.52466032
E33000495,429731,542944,-1.53928571,54.78052588
E33000415,428713,514301,-1.557900135,54.52319231
E33000494,429638,542450,-1.540769995,54.77609878
E33000412,428995,514748,-1.553509292,54.52719275
E33000493,430061,542774,-1.534167084,54.77897866
E33000413,428758,514529,-1.557192264,54.52524073
E33000492,429990,544300,-1.535116789,54.79269876
E33000410,428862,514569,-1.555581056,54.52559393
E33000491,424868,539489,-1.615178687,54.74974411
E33000411,428728,514440,-1.557666366,54.52443663
E33000490,425207,539128,-1.60994508,54.74648172
E33001316,439800,556148,-1.380930622,54.89848122
E33001397,435071,551117,-1.455280164,54.85363102
E33000418,428880,514188,-1.555340144,54.52216838
E33000499,430173,538182,-1.532906762,54.73771482
E33001317,438046,557714,-1.408062235,54.91269141
E33001396,433854,551405,-1.474199834,54.85630101
E33000419,428950,514377,-1.554237463,54.52385743
E33000498,429933,542553,-1.536175283,54.77700699
E33001314,436703,556517,-1.429163335,54.90203526
E33001395,433644,552717,-1.477318619,54.8681014
E33001315,437376,557436,-1.418556314,54.91024813
E33001394,438169,552224,-1.406883977,54.86334911
E33001312,437867,557079,-1.410948225,54.9070024
E33001393,432597,552615,-1.493643555,54.86725427
E33001313,437663,557251,-1.414110443,54.90856097
E33001392,432180,553006,-1.500088895,54.87079372
E33001310,438525,556844,-1.400717129,54.90483275
E33001391,432588,553279,-1.493696609,54.87322445
E33001311,438179,556864,-1.406101299,54.90504678
E33001390,431990,552115,-1.503152557,54.86280201
E33001318,438826,557062,-1.395990069,54.90677524
E33001399,433391,552515,-1.481278602,54.86630588
E33001319,439126,556811,-1.391351566,54.90449462
E33001398,432978,553857,-1.487562347,54.87839327
E33000066,421651,568612,-1.662985733,55.01159688
E33000067,426768,564191,-1.583377362,54.97162534
E33000064,420758,561335,-1.67747052,54.94624183
E33000065,430949,560544,-1.51845797,54.93860978
E33000062,420710,562564,-1.678136537,54.95728863
E33000063,421323,562606,-1.66855746,54.95764197
E33000060,425041,559677,-1.610758649,54.93114493
E33000061,420488,562297,-1.681615312,54.95489889
E33000068,427111,563645,-1.578073995,54.96669851
E33000069,426789,564689,-1.583003722,54.97609811
E33000576,421188,530070,-1.673029489,54.66526944
E33000577,420989,529973,-1.67612386,54.66440415
E33000574,421034,529536,-1.675463362,54.66047815
E33000575,420997,529311,-1.676042846,54.65845995
E33000572,405221,517748,-1.920796105,54.55494606
E33000573,421122,529476,-1.674097941,54.65993181
E33000570,405077,516604,-1.923033093,54.54467331
E33000571,405483,517483,-1.916741137,54.55256457
E33005055,385288,394068,-2.222950857,53.44317583
E33003879,338157,427559,-2.939096258,53.74072573
E33006827,325274,387150,-3.124714987,53.37589738
E33004068,341508,408213,-2.884659623,53.56725191
E33005052,387693,394256,-2.186757278,53.44492556
E33006824,331217,388018,-3.035578006,53.384511
E33004069,341420,408337,-2.88600111,53.56835825
E33005053,385567,394146,-2.218763836,53.44388593
E33006825,325487,386798,-3.121426292,53.37276921
E33005050,387773,393679,-2.185525863,53.43974245
E33005878,379041,393206,-2.316943683,53.43521618
E33006822,330819,387634,-3.04148364,53.38100244
E33005051,387490,394284,-2.189815283,53.44517389
E33008826,349292,451489,-2.77425575,53.95699216
E33005879,378038,395977,-2.332231346,53.46008076
E33006823,330567,386847,-3.045102728,53.37390226
E33008827,349082,448274,-2.776919683,53.92807525
E33006820,331457,387092,-3.031772257,53.37621485
E33008824,350203,448771,-2.759927983,53.93265296
E33006821,331142,387168,-3.036530891,53.37685812
E33003058,350864,395356,-2.741374044,53.45265583
E33006006,358064,406900,-2.634516508,53.55703729
E33006087,360010,402029,-2.60451109,53.51340804
E33008825,349503,444751,-2.769922037,53.89645553
E33002816,377004,386822,-2.347145805,53.3777498
E33002897,380562,391898,-2.293971571,53.42351374
E33003059,350942,395211,-2.740187172,53.45136303
E33006007,358395,406954,-2.629526852,53.55755065
E33006086,360205,402700,-2.601662058,53.51945709
E33008822,352967,445595,-2.717354589,53.90436837
E33002817,377055,386807,-2.346371102,53.37761475
E33002896,378607,392181,-2.323414311,53.4259839
E33006004,358156,407803,-2.63325289,53.56515983
E33006085,360587,403011,-2.595933743,53.52227623
E33003510,365603,353543,-2.514912438,53.07800182
E33003591,390653,373927,-2.14158422,53.26225844
E33007528,338293,375453,-2.926766415,53.27245727
E33005514,375578,397664,-2.36941665,53.47513405
E33005595,393240,390638,-2.103156908,53.41250661
E33003511,365383,353339,-2.518163201,53.07615342
E33003590,376841,379427,-2.349050662,53.31127181
E33007529,339630,374908,-2.906612156,53.26771363
E33005515,376280,398343,-2.358892173,53.48127209
E33005594,393168,391002,-2.104251556,53.4157733
E33004528,334009,390635,-2.994164107,53.40838532
E33005512,377489,398122,-2.340662027,53.47933326
E33005593,393026,390667,-2.106377122,53.41276299
E33004529,334317,390586,-2.989517119,53.40798081
E33005513,375946,397994,-2.363893149,53.47811393
E33005592,393712,390579,-2.096068768,53.41197888
E33005510,376691,397959,-2.352674908,53.47783968
E33005591,393853,389555,-2.093917198,53.40278002
E33005511,376479,398175,-2.355876171,53.47977146
E33005590,388341,391001,-2.176871046,53.41568734
E33003599,391497,371369,-2.128867028,53.23927974
E33003519,370494,355883,-2.442120149,53.09932182
E33003598,392546,375180,-2.11323582,53.27354701
E33005518,380643,397153,-2.293071809,53.47075595
E33005599,385923,391305,-2.213267157,53.41835753
E33005519,381221,398136,-2.284422002,53.47961191
E33005598,386504,390341,-2.204485295,53.40970681
E33002476,380945,384855,-2.287783533,53.36022464
E33002477,381908,385391,-2.273342648,53.3650781
E33002474,381608,383613,-2.277743955,53.34907934
E33007476,365510,351208,-2.516040798,53.05700471
E33002475,381090,385052,-2.28560644,53.3619976
E33007477,360898,345409,-2.584142781,53.00455941
E33002472,381469,385611,-2.27995069,53.36703624
E33007474,364644,352394,-2.529091953,53.06760281
E33004476,383918,397607,-2.243756468,53.47494403
E33002473,380689,385050,-2.291638418,53.36196403
E33007475,364316,352582,-2.534009506,53.06927662
E33004477,383981,397959,-2.242831209,53.47811126
E33002470,380745,385279,-2.29080731,53.36402831
E33007472,370589,353272,-2.440451691,53.07586309
E33004474,383895,398161,-2.244137559,53.47992427
E33002471,381916,385093,-2.273197294,53.36239438
E33007473,365220,351847,-2.520443344,53.06272642
E33007470,367863,352367,-2.481050549,53.06756962
E33004472,383957,397675,-2.243175946,53.47555689
E33007471,369827,351914,-2.45170641,53.0636131
E33004473,383924,397843,-2.243682614,53.47706433
E33003426,340499,366001,-2.891915051,53.18775625
E33004470,384458,398392,-2.23567025,53.48201468
E33003427,340374,366189,-2.893833935,53.18942906
E33004471,384120,398227,-2.240756915,53.48052364
E33003424,341395,366426,-2.878594521,53.19167985
